STATE_NAME,STATE,COUNTY,COUNTY_CODE,YEAR,POPULATION,DEATHS
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2004,151789,10
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2005,153489,13
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2006,159501,12
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2007,164913,11
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2008,171099,15
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2009,175092,11
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2010,179492,22
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2011,183833,16
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2012,183833,19
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2013,189696,25
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2014,194171,23
SOUTH CAROLINA,SC,BERKELEY COUNTY,45015,2015,198485,25
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2003,321222,16
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2004,328105,28
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2005,331589,24
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2006,334826,27
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2007,337147,44
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2008,341921,41
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2009,346795,39
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2010,350998,54
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2011,357461,42
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2012,357461,30
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2013,364913,37
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2014,372065,47
SOUTH CAROLINA,SC,CHARLESTON COUNTY,45019,2015,380239,59
SOUTH CAROLINA,SC,CHEROKEE COUNTY,45021,2012,55706,12
SOUTH CAROLINA,SC,DARLINGTON COUNTY,45031,2013,68053,12
SOUTH CAROLINA,SC,DORCHESTER COUNTY,45035,2008,130593,14
SOUTH CAROLINA,SC,DORCHESTER COUNTY,45035,2012,140155,15
SOUTH CAROLINA,SC,DORCHESTER COUNTY,45035,2013,142645,14
SOUTH CAROLINA,SC,DORCHESTER COUNTY,45035,2014,145614,10
SOUTH CAROLINA,SC,DORCHESTER COUNTY,45035,2015,148854,27
SOUTH CAROLINA,SC,FLORENCE COUNTY,45041,2006,132489,16
SOUTH CAROLINA,SC,FLORENCE COUNTY,45041,2010,137161,16
SOUTH CAROLINA,SC,FLORENCE COUNTY,45041,2011,137670,10
SOUTH CAROLINA,SC,FLORENCE COUNTY,45041,2013,138031,20
SOUTH CAROLINA,SC,FLORENCE COUNTY,45041,2014,138230,20
SOUTH CAROLINA,SC,FLORENCE COUNTY,45041,2015,138837,15
SOUTH CAROLINA,SC,GEORGETOWN COUNTY,45043,2007,60277,14
SOUTH CAROLINA,SC,GEORGETOWN COUNTY,45043,2014,60503,10
SOUTH CAROLINA,SC,GEORGETOWN COUNTY,45043,2015,60866,10
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2003,394242,32
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2004,399319,28
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2005,405608,63
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2006,415957,75
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2007,427970,79
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2008,438742,79
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2009,446655,70
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2010,452688,77
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2011,458972,71
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2012,458972,73
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2013,466172,68
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2014,473196,81
SOUTH CAROLINA,SC,GREENVILLE COUNTY,45045,2015,481737,100
SOUTH CAROLINA,SC,GREENWOOD COUNTY,45047,2008,68862,10
SOUTH CAROLINA,SC,GREENWOOD COUNTY,45047,2014,69835,10
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2003,211725,36
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2004,219094,27
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2005,229899,28
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2006,242194,33
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2007,252464,29
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2008,260609,35
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2009,265640,37
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2010,270295,39
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2011,275545,25
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2012,275545,31
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2013,281441,33
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2014,289005,55
SOUTH CAROLINA,SC,HORRY COUNTY,45051,2015,298042,46
SOUTH CAROLINA,SC,LANCASTER COUNTY,45057,2010,76976,15
SOUTH CAROLINA,SC,LANCASTER COUNTY,45057,2011,77872,11
SOUTH CAROLINA,SC,LANCASTER COUNTY,45057,2013,79350,11
SOUTH CAROLINA,SC,LAURENS COUNTY,45059,2005,67629,13
SOUTH CAROLINA,SC,LAURENS COUNTY,45059,2008,67173,13
SOUTH CAROLINA,SC,LAURENS COUNTY,45059,2010,66519,12
SOUTH CAROLINA,SC,LAURENS COUNTY,45059,2013,66239,17
SOUTH CAROLINA,SC,LAURENS COUNTY,45059,2015,66490,10
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2003,226887,12
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2004,230832,10
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2005,235176,15
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2006,241219,29
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2007,246461,26
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2008,252747,15
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2009,258983,22
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2010,263365,36
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2011,266409,38
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2012,266409,31
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2013,269868,47
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2014,273363,47
SOUTH CAROLINA,SC,LEXINGTON COUNTY,45063,2015,277568,44
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2004,69615,10
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2005,70581,11
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2006,71490,14
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2007,72407,17
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2008,73089,20
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2009,73829,15
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2010,74349,16
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2011,74265,21
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2012,74265,20
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2013,74574,12
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2014,74962,20
SOUTH CAROLINA,SC,OCONEE COUNTY,45073,2015,75254,19
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2004,113554,15
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2005,114344,17
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2006,115570,25
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2007,116815,18
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2008,118330,16
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2009,119183,30
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2010,119344,28
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2011,119735,26
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2012,119735,32
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2013,119863,30
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2014,119333,33
SOUTH CAROLINA,SC,PICKENS COUNTY,45077,2015,120651,29
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2003,336273,26
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2004,345750,14
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2005,349003,24
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2006,357096,28
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2007,366111,20
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2008,373789,27
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2009,380245,30
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2010,385754,45
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2011,389333,36
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2012,389333,32
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2013,393205,26
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2014,397015,48
SOUTH CAROLINA,SC,RICHLAND COUNTY,45079,2015,400688,35
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2003,260223,21
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2004,261828,38
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2005,264481,44
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2006,268898,55
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2007,274215,35
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2008,279673,61
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2009,283335,69
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2010,284769,46
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2011,286180,58
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2012,286180,29
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2013,288283,35
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2014,290545,42
SOUTH CAROLINA,SC,SPARTANBURG COUNTY,45083,2015,293146,51
SOUTH CAROLINA,SC,YORK COUNTY,45091,2003,177138,10
SOUTH CAROLINA,SC,YORK COUNTY,45091,2004,181839,11
SOUTH CAROLINA,SC,YORK COUNTY,45091,2005,188117,23
SOUTH CAROLINA,SC,YORK COUNTY,45091,2006,197892,15
SOUTH CAROLINA,SC,YORK COUNTY,45091,2007,208640,16
SOUTH CAROLINA,SC,YORK COUNTY,45091,2008,217463,25
SOUTH CAROLINA,SC,YORK COUNTY,45091,2009,223616,26
SOUTH CAROLINA,SC,YORK COUNTY,45091,2010,226871,24
SOUTH CAROLINA,SC,YORK COUNTY,45091,2011,230131,22
SOUTH CAROLINA,SC,YORK COUNTY,45091,2012,230131,28
SOUTH CAROLINA,SC,YORK COUNTY,45091,2013,234151,31
SOUTH CAROLINA,SC,YORK COUNTY,45091,2014,238736,32
SOUTH CAROLINA,SC,YORK COUNTY,45091,2015,244661,38
WASHINGTON,WA,BENTON COUNTY,53005,2003,153596,10
WASHINGTON,WA,BENTON COUNTY,53005,2004,155689,12
WASHINGTON,WA,BENTON COUNTY,53005,2005,157726,13
WASHINGTON,WA,BENTON COUNTY,53005,2006,159564,16
WASHINGTON,WA,BENTON COUNTY,53005,2007,161669,17
WASHINGTON,WA,BENTON COUNTY,53005,2008,166573,10
WASHINGTON,WA,BENTON COUNTY,53005,2009,171122,17
WASHINGTON,WA,BENTON COUNTY,53005,2010,176467,10
WASHINGTON,WA,BENTON COUNTY,53005,2011,180449,16
WASHINGTON,WA,BENTON COUNTY,53005,2012,180449,16
WASHINGTON,WA,BENTON COUNTY,53005,2013,182400,18
WASHINGTON,WA,BENTON COUNTY,53005,2014,184362,20
WASHINGTON,WA,BENTON COUNTY,53005,2015,186535,28
WASHINGTON,WA,CHELAN COUNTY,53007,2010,72747,11
WASHINGTON,WA,CHELAN COUNTY,53007,2011,73213,10
WASHINGTON,WA,CLALLAM COUNTY,53009,2004,67411,11
WASHINGTON,WA,CLALLAM COUNTY,53009,2005,68720,10
WASHINGTON,WA,CLALLAM COUNTY,53009,2006,69642,15
WASHINGTON,WA,CLALLAM COUNTY,53009,2007,70186,19
WASHINGTON,WA,CLALLAM COUNTY,53009,2008,70769,17
WASHINGTON,WA,CLALLAM COUNTY,53009,2009,71077,13
WASHINGTON,WA,CLALLAM COUNTY,53009,2010,71505,11
WASHINGTON,WA,CLALLAM COUNTY,53009,2012,71778,12
WASHINGTON,WA,CLALLAM COUNTY,53009,2013,71791,15
WASHINGTON,WA,CLALLAM COUNTY,53009,2015,72518,12
WASHINGTON,WA,CLARK COUNTY,53011,2003,374098,40
WASHINGTON,WA,CLARK COUNTY,53011,2004,384931,27
WASHINGTON,WA,CLARK COUNTY,53011,2005,394277,40
WASHINGTON,WA,CLARK COUNTY,53011,2006,401698,48
WASHINGTON,WA,CLARK COUNTY,53011,2007,408820,55
WASHINGTON,WA,CLARK COUNTY,53011,2008,415282,61
WASHINGTON,WA,CLARK COUNTY,53011,2009,421236,59
WASHINGTON,WA,CLARK COUNTY,53011,2010,426733,50
WASHINGTON,WA,CLARK COUNTY,53011,2011,432388,55
WASHINGTON,WA,CLARK COUNTY,53011,2012,432388,62
WASHINGTON,WA,CLARK COUNTY,53011,2013,436532,57
WASHINGTON,WA,CLARK COUNTY,53011,2014,441591,59
WASHINGTON,WA,CLARK COUNTY,53011,2015,448505,59
WASHINGTON,WA,COWLITZ COUNTY,53015,2004,95541,17
WASHINGTON,WA,COWLITZ COUNTY,53015,2005,96536,24
WASHINGTON,WA,COWLITZ COUNTY,53015,2006,99162,20
WASHINGTON,WA,COWLITZ COUNTY,53015,2007,100744,15
WASHINGTON,WA,COWLITZ COUNTY,53015,2008,101688,20
WASHINGTON,WA,COWLITZ COUNTY,53015,2009,102126,18
WASHINGTON,WA,COWLITZ COUNTY,53015,2010,102358,14
WASHINGTON,WA,COWLITZ COUNTY,53015,2011,102313,27
WASHINGTON,WA,COWLITZ COUNTY,53015,2012,102313,23
WASHINGTON,WA,COWLITZ COUNTY,53015,2013,101669,21
WASHINGTON,WA,COWLITZ COUNTY,53015,2014,101497,21
WASHINGTON,WA,COWLITZ COUNTY,53015,2015,101811,15
WASHINGTON,WA,GRANT COUNTY,53025,2004,78734,14
WASHINGTON,WA,GRANT COUNTY,53025,2005,79531,13
WASHINGTON,WA,GRANT COUNTY,53025,2006,81036,11
WASHINGTON,WA,GRANT COUNTY,53025,2007,82645,11
WASHINGTON,WA,GRANT COUNTY,53025,2008,84944,11
WASHINGTON,WA,GRANT COUNTY,53025,2009,87340,17
WASHINGTON,WA,GRANT COUNTY,53025,2015,92898,11
WASHINGTON,WA,GRAYS HARBOR COUNTY,53027,2004,69775,17
WASHINGTON,WA,GRAYS HARBOR COUNTY,53027,2008,72027,12
WASHINGTON,WA,GRAYS HARBOR COUNTY,53027,2009,72468,16
WASHINGTON,WA,GRAYS HARBOR COUNTY,53027,2011,72374,10
WASHINGTON,WA,GRAYS HARBOR COUNTY,53027,2012,72374,11
WASHINGTON,WA,GRAYS HARBOR COUNTY,53027,2013,71785,12
WASHINGTON,WA,GRAYS HARBOR COUNTY,53027,2014,71059,15
WASHINGTON,WA,GRAYS HARBOR COUNTY,53027,2015,70796,15
WASHINGTON,WA,ISLAND COUNTY,53029,2012,78970,10
WASHINGTON,WA,ISLAND COUNTY,53029,2014,78266,13
WASHINGTON,WA,ISLAND COUNTY,53029,2015,78777,11
WASHINGTON,WA,KING COUNTY,53033,2003,1763440,190
WASHINGTON,WA,KING COUNTY,53033,2004,1775297,234
WASHINGTON,WA,KING COUNTY,53033,2005,1795268,226
WASHINGTON,WA,KING COUNTY,53033,2006,1822967,259
WASHINGTON,WA,KING COUNTY,53033,2007,1847986,258
WASHINGTON,WA,KING COUNTY,53033,2008,1875020,245
WASHINGTON,WA,KING COUNTY,53033,2009,1912012,231
WASHINGTON,WA,KING COUNTY,53033,2010,1938431,238
WASHINGTON,WA,KING COUNTY,53033,2011,1974499,236
WASHINGTON,WA,KING COUNTY,53033,2012,1974499,261
WASHINGTON,WA,KING COUNTY,53033,2013,2011708,276
WASHINGTON,WA,KING COUNTY,53033,2014,2047967,293
WASHINGTON,WA,KING COUNTY,53033,2015,2086174,285
WASHINGTON,WA,KITSAP COUNTY,53035,2003,239758,23
WASHINGTON,WA,KITSAP COUNTY,53035,2004,241960,16
WASHINGTON,WA,KITSAP COUNTY,53035,2005,239806,16
WASHINGTON,WA,KITSAP COUNTY,53035,2006,245054,14
WASHINGTON,WA,KITSAP COUNTY,53035,2007,244105,23
WASHINGTON,WA,KITSAP COUNTY,53035,2008,246912,25
WASHINGTON,WA,KITSAP COUNTY,53035,2009,248800,24
WASHINGTON,WA,KITSAP COUNTY,53035,2010,251696,19
WASHINGTON,WA,KITSAP COUNTY,53035,2011,254351,25
WASHINGTON,WA,KITSAP COUNTY,53035,2012,254351,20
WASHINGTON,WA,KITSAP COUNTY,53035,2013,254414,16
WASHINGTON,WA,KITSAP COUNTY,53035,2014,252538,20
WASHINGTON,WA,KITSAP COUNTY,53035,2015,253568,29
WASHINGTON,WA,LEWIS COUNTY,53041,2005,72060,13
WASHINGTON,WA,LEWIS COUNTY,53041,2007,74229,12
WASHINGTON,WA,LEWIS COUNTY,53041,2008,74899,11
WASHINGTON,WA,LEWIS COUNTY,53041,2009,75316,11
WASHINGTON,WA,LEWIS COUNTY,53041,2010,75503,11
WASHINGTON,WA,LEWIS COUNTY,53041,2011,75674,17
WASHINGTON,WA,LEWIS COUNTY,53041,2014,74994,10
WASHINGTON,WA,MASON COUNTY,53045,2012,60882,14
WASHINGTON,WA,MASON COUNTY,53045,2013,60689,10
WASHINGTON,WA,MASON COUNTY,53045,2015,60613,10
WASHINGTON,WA,PIERCE COUNTY,53053,2003,733969,87
WASHINGTON,WA,PIERCE COUNTY,53053,2004,740137,72
WASHINGTON,WA,PIERCE COUNTY,53053,2005,748148,85
WASHINGTON,WA,PIERCE COUNTY,53053,2006,763408,68
WASHINGTON,WA,PIERCE COUNTY,53053,2007,772484,125
WASHINGTON,WA,PIERCE COUNTY,53053,2008,785400,129
WASHINGTON,WA,PIERCE COUNTY,53053,2009,796483,102
WASHINGTON,WA,PIERCE COUNTY,53053,2010,795402,113
WASHINGTON,WA,PIERCE COUNTY,53053,2011,807728,128
WASHINGTON,WA,PIERCE COUNTY,53053,2012,807728,109
WASHINGTON,WA,PIERCE COUNTY,53053,2013,815772,122
WASHINGTON,WA,PIERCE COUNTY,53053,2014,821307,124
WASHINGTON,WA,PIERCE COUNTY,53053,2015,833106,140
WASHINGTON,WA,SKAGIT COUNTY,53057,2003,107369,12
WASHINGTON,WA,SKAGIT COUNTY,53057,2004,109030,13
WASHINGTON,WA,SKAGIT COUNTY,53057,2005,110683,15
WASHINGTON,WA,SKAGIT COUNTY,53057,2006,112621,16
WASHINGTON,WA,SKAGIT COUNTY,53057,2007,114066,12
WASHINGTON,WA,SKAGIT COUNTY,53057,2008,115808,10
WASHINGTON,WA,SKAGIT COUNTY,53057,2009,116557,20
WASHINGTON,WA,SKAGIT COUNTY,53057,2010,116939,16
WASHINGTON,WA,SKAGIT COUNTY,53057,2011,117578,15
WASHINGTON,WA,SKAGIT COUNTY,53057,2012,117578,17
WASHINGTON,WA,SKAGIT COUNTY,53057,2013,117716,23
WASHINGTON,WA,SKAGIT COUNTY,53057,2014,118270,10
WASHINGTON,WA,SKAGIT COUNTY,53057,2015,119990,18
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2003,635612,76
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2004,643533,100
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2005,654849,94
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2006,670706,97
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2007,683997,107
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2008,694622,109
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2009,706302,125
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2010,715522,108
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2011,722149,168
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2012,722149,131
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2013,732239,126
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2014,744322,124
WASHINGTON,WA,SNOHOMISH COUNTY,53061,2015,757485,127
WASHINGTON,WA,SPOKANE COUNTY,53063,2003,430710,74
WASHINGTON,WA,SPOKANE COUNTY,53063,2004,435268,78
WASHINGTON,WA,SPOKANE COUNTY,53063,2005,440439,91
WASHINGTON,WA,SPOKANE COUNTY,53063,2006,447517,99
WASHINGTON,WA,SPOKANE COUNTY,53063,2007,456150,104
WASHINGTON,WA,SPOKANE COUNTY,53063,2008,462263,126
WASHINGTON,WA,SPOKANE COUNTY,53063,2009,468235,74
WASHINGTON,WA,SPOKANE COUNTY,53063,2010,472102,75
WASHINGTON,WA,SPOKANE COUNTY,53063,2011,473516,73
WASHINGTON,WA,SPOKANE COUNTY,53063,2012,473516,84
WASHINGTON,WA,SPOKANE COUNTY,53063,2013,475605,63
WASHINGTON,WA,SPOKANE COUNTY,53063,2014,478553,50
WASHINGTON,WA,SPOKANE COUNTY,53063,2015,483148,92
WASHINGTON,WA,STEVENS COUNTY,53065,2006,42366,13
WASHINGTON,WA,STEVENS COUNTY,53065,2008,43398,11
WASHINGTON,WA,THURSTON COUNTY,53067,2003,219499,17
WASHINGTON,WA,THURSTON COUNTY,53067,2004,222985,20
WASHINGTON,WA,THURSTON COUNTY,53067,2005,227023,23
WASHINGTON,WA,THURSTON COUNTY,53067,2006,232688,20
WASHINGTON,WA,THURSTON COUNTY,53067,2007,237772,20
WASHINGTON,WA,THURSTON COUNTY,53067,2008,244332,19
WASHINGTON,WA,THURSTON COUNTY,53067,2009,249936,28
WASHINGTON,WA,THURSTON COUNTY,53067,2010,253011,22
WASHINGTON,WA,THURSTON COUNTY,53067,2011,256439,27
WASHINGTON,WA,THURSTON COUNTY,53067,2012,256439,25
WASHINGTON,WA,THURSTON COUNTY,53067,2013,258613,25
WASHINGTON,WA,THURSTON COUNTY,53067,2014,261976,20
WASHINGTON,WA,THURSTON COUNTY,53067,2015,265071,26
WASHINGTON,WA,WALLA WALLA COUNTY,53071,2014,59387,13
WASHINGTON,WA,WHATCOM COUNTY,53073,2003,177851,14
WASHINGTON,WA,WHATCOM COUNTY,53073,2004,181756,12
WASHINGTON,WA,WHATCOM COUNTY,53073,2005,185450,16
WASHINGTON,WA,WHATCOM COUNTY,53073,2006,188926,22
WASHINGTON,WA,WHATCOM COUNTY,53073,2007,192837,12
WASHINGTON,WA,WHATCOM COUNTY,53073,2008,196708,17
WASHINGTON,WA,WHATCOM COUNTY,53073,2009,199865,18
WASHINGTON,WA,WHATCOM COUNTY,53073,2010,201549,14
WASHINGTON,WA,WHATCOM COUNTY,53073,2011,203503,19
WASHINGTON,WA,WHATCOM COUNTY,53073,2012,203503,13
WASHINGTON,WA,WHATCOM COUNTY,53073,2013,204902,13
WASHINGTON,WA,WHATCOM COUNTY,53073,2014,206139,14
WASHINGTON,WA,WHATCOM COUNTY,53073,2015,208240,23
WASHINGTON,WA,YAKIMA COUNTY,53077,2003,225161,10
WASHINGTON,WA,YAKIMA COUNTY,53077,2004,227280,19
WASHINGTON,WA,YAKIMA COUNTY,53077,2005,228570,11
WASHINGTON,WA,YAKIMA COUNTY,53077,2006,230617,12
WASHINGTON,WA,YAKIMA COUNTY,53077,2007,232733,24
WASHINGTON,WA,YAKIMA COUNTY,53077,2008,235272,10
WASHINGTON,WA,YAKIMA COUNTY,53077,2009,239604,17
WASHINGTON,WA,YAKIMA COUNTY,53077,2010,244249,24
WASHINGTON,WA,YAKIMA COUNTY,53077,2011,245899,14
WASHINGTON,WA,YAKIMA COUNTY,53077,2012,245899,25
WASHINGTON,WA,YAKIMA COUNTY,53077,2013,246064,14
WASHINGTON,WA,YAKIMA COUNTY,53077,2014,246395,23
WASHINGTON,WA,YAKIMA COUNTY,53077,2015,246748,26
